"I am pleased to announce that it is my intention to nominate Gene Scalia as the new Secretary of Labor. Gene has led a life of great success in the legal and labor field and is highly respected not only as a lawyer, but as a lawyer with great experience....",Donald J. Trump
You ready? #HealthCareCountdown,Barack Obama
Read President Obama's latest message to @OFA supporters after his State of the Union address:,Barack Obama
"Newest Poll: Only 11% in favor of starting ridiculous impeachment hearings. Well, let's see: We have the Best Economy in History, the Best Employment Numbers in History, Most People Working in History, Highest Stock Market in History, Biggest Tax and Regulation Cuts in History,..",Donald J. Trump
"Thank you Cincinnati, Ohio. Together, we are going to KEEP AMERICA GREAT!",Donald J. Trump
Analysis | The Technology 202: New NYU report urges social media companies to take down 'provably' false information,Toomas Hendrik Ilves
Don't let up. Keep fighting for what you believe in-chip in right now:,Barack Obama
You care about your loved ones. So make sure they get covered:,Barack Obama
KEEP AMERICA GREAT!,Donald J. Trump
"Thank you, so nice, but we are getting it done anyway!",Donald J. Trump
"After almost 3 years in my Administration, Jason Greenblatt will be leaving to pursue work in the private sector. Jason has been a loyal and great friend and fantastic lawyer....",Donald J. Trump
"Tech Companies Must Fight White Supremacy, Regardless of Political Dangers",Toomas Hendrik Ilves
Let your voice be heard: Stand with the President's #ImmigrationAction.,Barack Obama
Opinion | Mitch McConnell is a Russian asset,Toomas Hendrik Ilves
@DHSgov @DHSMcAleenan Puts Guatemalan Migrants on Fast Track Home,Donald J. Trump
"State Rep Greg Murphy is running for Congress in North Carolina, District 3. We really need Greg in Washington. He is great w/ the Military, our Vets, &amp; your 2A. Strong on Crime and the Border, has had my Total Endorsement for a long time. Please vote for Greg on September 10th!",Donald J. Trump
The Insanely Eventful Life of Grateful Dead Lyricist John Perry Barlow  via @reason,Toomas Hendrik Ilves
Collective Defense of Human Dignity: The Vision for NATO's Future in Cyberspace,Toomas Hendrik Ilves
Inspire us. Lead us. Be the Americans that we need you to be. -President Obama #CollegeOpportunity,Barack Obama
This would be huge for working families:  #LeadOnLeave,Barack Obama
Already covered? Make sure to check out your options:  #StayCovered,Barack Obama
8chan: the far-right website linked to the rise in hate crimes,Toomas Hendrik Ilves
Happening now: President Obama is holding a press conference. Tune in.,Barack Obama
Not that much time left to #GetCovered:,Barack Obama
Such a disgrace at the once great @nytimes!,Donald J. Trump
"Russia Becoming China's Younger Brother,'",Toomas Hendrik Ilves
Member states that pay into the budget more than they get out (so-called net payers) are growing increasingly annoyed by the possibility of EU funds propping up rule-breaking governments elsewhere in the bloc. As one would expect.,Toomas Hendrik Ilves
"It may not be a 3rd to 1st transplant problem but (L)attitude adjustment. Up in my part of the world in the summer it gets dark after 10 pm. On the other hand, in winter you can, if you wish, have a late lunch after sunset.",Toomas Hendrik Ilves
ICYMI: Yesterday was an important day for marriage equality.  #LoveIsLove,Barack Obama
Jeff is the entrepreneur he always dreamed he'd be-because of health care reform. Read more:  #ThisIsWhy,Barack Obama
"We still have a lot of work to do together. But we have real, tangible evidence of our progress. -President Obama",Barack Obama
More of our kids are graduating than ever before. More of our people are insured than ever before. -President Obama #SOTU,Barack Obama
Russia demands Google take action over protest videos,Toomas Hendrik Ilves
"Russia Targeted Elections Systems in All 50 States, Report Finds",Toomas Hendrik Ilves
Alternatives to Google? Your Search Returned No Results - WSJ,Toomas Hendrik Ilves
"(as opposed also to this abomination , from yesterdayl caught also by @JRubinBlogger",Toomas Hendrik Ilves
Apple ends contracts for hundreds of workers hired to listen to Siri,Toomas Hendrik Ilves
"Why? A partner? 1. Russia itself is a cause or a party to multiple cases of int'l conflict  2.Transatlantic tensions hardly require Russian assistance, indeed they are caused in part by Russia. 3. As is Brexit. So why must the EU intensify efforts?",Toomas Hendrik Ilves
The Wall is being built after victories against the Democrats in various courts!,Donald J. Trump
"The Washington Post Story, about my speech in North Carolina and tweet, with its phony sources who do not exist, is Fake News. The only thing people were talking about is the record setting crowd and the tremendous enthusiasm, far greater than the Democrats. You'll see in 2020!",Donald J. Trump
"The Squad is a very Racist group of troublemakers who are young, inexperienced, and not very smart. They are pulling the once great Democrat Party far left, and were against humanitarian aid at the Border...And are now against ICE and Homeland Security. So bad for our Country!",Donald J. Trump
".@CNN &amp; @MSNBC were all set to have a BIG victory, until Dan Bishop won North Carolina 09. Now you will hear them barely talk about, or cover, the race. Fake News never wins!",Donald J. Trump
Silicon Valley is packing up and moving to Toronto,Toomas Hendrik Ilves
"Young people can draw strength from this place, where the powerless could change the world's greatest power. -President Obama #Selma50",Barack Obama
Russia-proofing your election against foreign interference: New MLI Study,Toomas Hendrik Ilves
It's all hands on deck for #Obamacare-that includes yours:,Barack Obama
Happening now: President Obama delivers a statement on Cuba.,Barack Obama
"I can't think of a better way to spend Earth Day than in one of our greatest national treasures, the Everglades. -President Obama",Barack Obama
"State antitrust probes target Facebook, Google as FTC investigates tech",Toomas Hendrik Ilves
Say hello to friends you know and everyone you meet.,Barack Obama
"So Germany is paying Zero interest and is actually being paid to borrow money, while the U.S., a far stronger and more important credit, is paying interest and just stopped (I hope!) Quantitative Tightening. Strongest Dollar in History, very tough on exports. No Inflation!.....",Donald J. Trump
THANK YOU @USCG! GREAT JOB!!,Donald J. Trump
"Good luck with the book George, should do well!",Donald J. Trump
Vote on the Flunked-Science Four now:  #ChampionDenier,Barack Obama
"Alex Stamos, Ex-Facebook Security Chief, Blames Journalists for Cambridge Analytica Fallout",Toomas Hendrik Ilves
On my way to the Great Commonwealth of Kentucky to deliver remarks at the @AMVETSHQ 75th Annual National Convention. Look forward to being with all of my friends! #AMVETS75th,Donald J. Trump
That's why I am sending this Congress a bold new plan to lower the cost of community college-to zero. -President Obama #SOTU,Barack Obama
"Leopards break into the temple and drink to the dregs what is in the sacrificial pitchers; this is repeated over and over again; finally it can be calculated in advance, and it becomes a part of the ceremony.",Toomas Hendrik Ilves
I call #feralhogs #feralhogswallop,Toomas Hendrik Ilves
Canada and the threat of European populism | The Star,Toomas Hendrik Ilves
The algorithms that detect hate speech online are biased against black people  via @voxdotcom,Toomas Hendrik Ilves
This should NEVER happen to another President again!,Donald J. Trump
I'm going to do what I can to make the system work better. -President Obama #ImmigrationAction,Barack Obama
"In the weekly address, President Obama lays out his plan for quality, affordable higher education for all Americans:",Barack Obama
"We are all united by the same love of Country, the same devotion to family, and the same profound faith that America is blessed by the eternal grace of ALMIGHTY GOD!",Donald J. Trump
"Our Federal Reserve cannot mentally keep up with the competition - other countries. At the G-7 in France, all of the other Leaders were giddy about how low their Interest Costs have gone. Germany is actually getting paid to borrow money - ZERO INTEREST PLUS! No Clue Fed!",Donald J. Trump
"California adopted the country's first major consumer privacy law. Now, Silicon Valley is trying to rewrite it.",Toomas Hendrik Ilves
"From my family to yours, happy Thanksgiving. -President Obama",Barack Obama
We know America is what we make of it. -President Obama #Selma50 #MarchOn,Barack Obama
"Senator Chuck Schumer has finally gone to the Southern Border with some Democrat Senators. This is a GREAT thing! Nearby, he missed a large group of Illegal Immigrants trying to enter the USA illegally. They wildly  rushed Border Patrol. Some Agents were badly injured....",Donald J. Trump
